URL,Modelo,Marca,Precio con Descuento,Moneda,Precio Original,Descuento,En Stock,País,Valoración,Cantidad de Reseñas,HTTP Status,ImagenURL
https://www.galgo.com/mx/motos/MX1472-zontes-u-200,Zontes U 200 2024,Zontes,MXN $71000,MXN,MXN $78500,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4FqechahpVYFcimOc9N4Cy/b1ddf5c4eba9ed9b848f9cd3c41383b8/Zontes_U_200_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX474-yamaha-fazer-2,Yamaha Fazer 2 2022,Yamaha,Sin descuento,MXN,MXN $65999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4EX5OPyWHV69E9834LW5T/5838e5791644dbf490adb43e6a81c08d/Yamaha_Fazer-FI_2.0_Principal.jpg
https://www.galgo.com/mx/motos/MX889-honda-wave,Honda Wave 2024,Honda,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2asBQBvtPjcfYv57XYiH6G/082d02a2a697fa7946e137d4bc8a9e33/Honda_Wave_Galgo_M__xico.png
https://www.galgo.com/mx/motos/MX917-zmoto-sx6-250,Zmoto SX6 250 2024,Zmoto,Sin descuento,MXN,MXN $33500,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/6ecaGe14VpbPSjXPcHDnvQ/6ea2b85bdce736d4cd9104010830165f/Zmoto_SX6_250_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1288-italika-modena-175,Italika Modena 175 2024,Italika,Sin descuento,MXN,MXN $27999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/UWmw2EAj16Sutqp931ufR/cfd8e71d323172ddd7fdbbcec75173d4/Moto_Italika_Modena_175_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1020-honda-gl150-cargo,Honda GL 150 Cargo 2025,Honda,Sin descuento,MXN,MXN $39490,False,True,MX,4,1,200,https://images.ctfassets.net/8zlbnewncp6f/5L0DaJPBptcHUufUJsWTNE/7b0c5def65b5f6c507d39f2ec2be875a/GL_125.png
https://www.galgo.com/mx/motos/MX1878-benelli-302-s,Benelli 302 S,Benelli,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2x1mqunruWw2AgkwJXXSqx/110a36112ffc1efbfb7d1f66e8656a69/motocicleta-benelli-302s-principal-galgo-mexico.jpg
https://www.galgo.com/mx/motos/MX456-yamaha-mt-07,Yamaha MT 07 2023,Yamaha,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3kMBIDlYYKwJbyy92H0fMW/5c1de6d9be74631b48fe896d10575c57/yamaha-mt07-primer-plano.png
https://www.galgo.com/mx/motos/MX1837-yamaha-ray-zr-125-fi,Yamaha Ray ZR 125 FI 2024,Yamaha,MXN $52999,MXN,MXN $54999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2iIcfVjkqIL4rxbwmrCs05/d40e627bcc5efbcaf148b698fb2f1e92/yamaha-ray-zr-125-fi-primer-plano.png
https://www.galgo.com/mx/motos/MX1287-italika-modena-125,Italika Modena 125 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/721cD62SDjeWuywUAQmJja/7e53e443f8ccfbf69b226b27e426644c/Moto_Italika_Modena_125_-_Galgo_Me_xico_Principal_Sin_Stock.jpg
https://www.galgo.com/mx/motos/MX1229-honda-cbr-1000rr-2023,Honda CBR 1000RR 2023 ,Honda,Sin descuento,MXN,MXN $338000,False,True,MX,4.5,2,200,https://images.ctfassets.net/8zlbnewncp6f/4jz8AtbJN6XkqJDmDcyYA3/b5749600363e1ba04917e800a1829c28/Moto_Honda_CBR_1000RR_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX875-kawasaki-ninja-400,Kawasaki Ninja 400 2024,Kawasaki,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/5M2xXHTvy5BL1BRr5mGrkv/eafc73cf96d09af0ee7963c7ad933dde/kawasaki-ninja-400-primer-plano.png
https://www.galgo.com/mx/motos/MX1327-zmoto-runga-320z,Zmoto Runga 320Z 2024,Zmoto,Sin descuento,MXN,MXN $77500,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/2Rf3YLB91lzrf23Ubv2AFg/74074df6a9ccf6ae1630a02e0be44d2e/Moto_Zmoto_Runga_320Z_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1346-italika-vort-x300-r,Italika Vort X300 R 2024,Italika,Sin descuento,MXN,MXN $69999,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/4HX5YMLAejzqGsllMNWwEx/f8040249dc5f9129412236ae63cd021a/Moto_Italika_Vort_X300_R_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1350-italika-x150g,Italika X150G 2023,Italika,Sin descuento,MXN,MXN $23000,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3CGdB9zSzCuuB2achEs6bu/9692fd6405f05426b89ddd75e955ae38/Moto_Italika_X150G_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX487-yamaha-ybr-125-g,Yamaha YBR 125 G 2023,Yamaha,MXN $45999,MXN,MXN $49999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4gm4CK2OcVfESBOif9QEBY/eb758a2f2f8141cd416819e5a318837a/Yamaha_YBR_125G_Principal.jpg
https://www.galgo.com/mx/motos/MX254-bajaj-avenger-220-cruise,Bajaj Avenger 220 Cruise 2023,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1lOhw7NHuiwmebq9a9Ihnc/2d5b8046c9b19cd2f3ce0c0532c8b36f/vento_crosmax_220_galgo_mexico.jpg
https://www.galgo.com/mx/motos/MX1297-italika-at-110-lt,Italika AT 110 LT 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1TMTe848FNMvPxk7oehJXg/8ec3ef969af1ac68b020b11ef7419701/Moto_Italika_AT110_LT_Galgo_M_xico_Sin.jpg
https://www.galgo.com/mx/motos/MX1566-vento-thunderstar-300,Vento Thunderstar 300 2025,Vento,MXN $37999,MXN,MXN $40999,True,True,MX,5,3,200,https://images.ctfassets.net/8zlbnewncp6f/5T94gasEEe7uFguVu7AEgr/d260ab07eb230df061ef6047e756c9cc/Vento_Thunderstar_300_2024_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1255-honda-gl-150-ds-2023,Honda GL 150 DS 2023,Honda,Sin descuento,MXN,MXN $39990,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/7XpiGLAEJg88lPPuc3afT/1e421d45b5203b1e0eb392b15273a5da/image.png
https://www.galgo.com/mx/motos/MX464-mb-sf-501,MB SF 501 2024,MB,MXN $56099,MXN,MXN $65999,True,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/7tRfNi4gia1ANo0WtGcx8C/3518a414e7b4a7d5a1ef43e6e553117f/MB_SF501_Principal.jpg
https://www.galgo.com/mx/motos/MX1190-honda-xr-150-2023,Honda XR 150 2023,Honda,MXN $46990,MXN,MXN $48990,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5cgFAYjqvTwHej7yDWlq1f/45cd7263888f11d7e89f3bea7071429a/honda-xr-150-primer-plano.png
https://www.galgo.com/mx/motos/MX1172-bajaj-pulsar-ns-200-2023,Bajaj Pulsar NS 200 2023,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,4.777777777777778,9,200,https://images.ctfassets.net/8zlbnewncp6f/513MLcKDPecbThBpe48IrZ/870f5d9ba5302b3c8a75542c83fafdb0/bajaj-pulsar-ns-200-primer-plano.png
https://www.galgo.com/mx/motos/MX416-vento-lithium,Vento Lithium 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2j5va4zhdUQc5O1ocxz04U/f2652a98d878ae57c28d4f21716effb1/Vento_Lithium_Ups_Sin_Stock_.jpg
https://www.galgo.com/mx/motos/MX1183-honda-gl-150-cargo-2023,Honda GL 150 Cargo 2024,Honda,Sin descuento,MXN,MXN $39490,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4Gj2Bl9xXjCrJHTMMOOXVj/3567d43b0f0abf6b77b13952ce31387f/image.png
https://www.galgo.com/mx/motos/MX1409-italika-rc250-2023,Italika RC250 2023,Italika,Sin descuento,MXN,MXN $33999,False,True,MX,5,2,200,https://images.ctfassets.net/8zlbnewncp6f/dlhKIygaC95Gforlq27Y9/88e811de1c7edce705a55d638ee5ebf9/Moto_Italika_RC_250_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1968-vento-crossmax-220,Vento Crossmax 220 2024,Vento,MXN $28999,MXN,MXN $37999,True,True,MX,4.5,4,200,https://images.ctfassets.net/8zlbnewncp6f/3mGTnMv9GSHekgngW8Gs3g/a82c381f7ae8ed608f1496f90ee63dfc/Vento_Crossmax_220_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1765-ktm-duke-390-abs,KTM Duke 390 ABS 2023,KTM,Sin descuento,MXN,MXN $135900,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/95uKT2hjkiodp0Pb7afUd/77c0455d273856dce0fd2418ea313f5e/KTM_DUKE_390_ABS__1___2_.jpg
https://www.galgo.com/mx/motos/MX465-mb-tekken,MB Tekken 2024,MB,MXN $56099,MXN,MXN $65999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/24SWAOb6NRHz8YKIxl7uPj/b97e7b1ed4a70628aa4a0e58255c16d8/MB_Tekken_Principal.jpg
https://www.galgo.com/mx/motos/MX960-suzuki-intruder,Suzuki Intruder 2023,Suzuki,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2zYIDdQTFeAXXBSVYWOQwB/a88b76b70561c46ddf53408795543356/Suzuki_INTRUDER_-_sin_stock.jpg
https://www.galgo.com/mx/motos/MX1331-zmoto-crx-150,Zmoto CRX 150 2024,Zmoto,Sin descuento,MXN,MXN $21500,False,True,MX,4,2,200,https://images.ctfassets.net/8zlbnewncp6f/15ZRk00gaN6dttAO93zbD1/bb1a838cf24720b371514dd045d87404/Moto_Zmoto_CRX_150_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1302-italika-atv-250,Italika ATV 250 2024,Italika,Sin descuento,MXN,MXN $74999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/phhUc0VCKPjbCF0Rb3iBs/57d67f9501368161dfc0c650222f3d3f/Moto_Italika_ATV250_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1772-benelli-tnt-25n,Benelli TNT 25N,Benelli,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4RhwPcjiY5nWtX5xEKPkhg/f85841c3f18850465117ad172d4309f8/benelli-tnt-25n-primer-plano.png
https://www.galgo.com/mx/motos/MX1321-italika-ws-150-sport,Italika WS 150 Sport 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/73yGLgnaVQCkuQoKrTVugG/bf5859f490a682c4a7238e804e7bb6ad/Moto_Italika_WS150_Sport_Galgo_M_xico_Sin__1_.jpg
https://www.galgo.com/mx/motos/MX1001-honda-crf250f,Honda CRF250F 2024,Honda,Sin descuento,MXN,MXN $109490,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/3Gke6RF6uRsOix5stnd7MU/72dd75bbe18b1d6c15d806a7264dd0b3/Honda_CRF250F_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1289-italika-sptfire-200,Italika Sptfire 200 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/38i987WvOfzMH0VrYwlQJu/169c864a24b7fcdbcf871c38939f7f53/Moto_Italika_Sptfire_200_-_Galgo_Me_xico_Principal_Sin_Stock.jpg
https://www.galgo.com/mx/motos/MX1058-tvs-rtr-160-2v,TVS RTR 160 2V 2023,TVS,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4h0tfIVJUdn3yRbcrIy8Z1/36680bf659d9569850ff83ea6427dfc8/TVS_RTR_160_V2_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1299-italika-at125,Italika AT125 RT 2024,Italika,Sin descuento,MXN,MXN $21499,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/6TWR7QdoBDXXVmX0PbUabc/a040ea260035ab23bc42d78428adbef2/Italika_AT125_RT_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1345-italika-voltium-gravity,Italika Voltium Gravity 2023,Italika,Sin descuento,MXN,MXN $45300,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/70aXfqACRz3pvqlrqnGt4E/df8152386ccf44224ecd5c4b70702023/Moto_Italika_Voltium_Gravity_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1329-zmoto-runga-250-con-cabina,Zmoto Runga 250 con Cabina 2024,Zmoto,Sin descuento,MXN,MXN $68000,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/36eFpOlifSVIHDGAGLnrGd/dde753dd8ae0e7087f5224f9ab2d4e42/Moto_Runga_250_con_Cabina_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX892-kawasaki-z400-abs,Kawasaki Z400 ABS 2024,Kawasaki,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/6NPKOGEKd98I7vn54pYJXV/b34fb1ba38b8c07181a0de1b5faf7899/Moto_Kawasaki_Z400_ABS_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX438-vento-vracer-250,Vento Vracer 250 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3repOimfIXrNr1waP9qClo/2c2a5d8ba87b10839a5f39ea6085a7bb/Vento-Vracer-250-Sin-Stock__1_.jpg
https://www.galgo.com/mx/motos/MX1316-italika-rt250,Italika RT250 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/6YixUxGK2AEc0OsFyfQ1AN/232ea51cb97de5c4edf10aa3255a586f/Moto_Italika_RT250_Galgo_M_xico_Sin.jpg
https://www.galgo.com/mx/motos/MX1177-honda-wave-2023,Honda Wave 2023,Honda,Sin descuento,MXN,MXN $33990,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/6W7WsKLTHOD6ONe68WgieK/a1bffafd131812baa11536d58c7a6c3f/Honda_Wave__3.jpg
https://www.galgo.com/mx/motos/MX1318-italika-vitalia-150,Italika Vitalia 150 2024,Italika,Sin descuento,MXN,MXN $31999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3efEodIKncytW8I8z8vhm8/0ca88b2d4734eb5d0a23af977433596e/Moto_Italika_Vitalia_150_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1319-italika-vort-x-250,Italika Vort X 250 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2NqyImkc2XpOLS1iDlXEi8/b12754a2c2b549fbcfd5519210118ba7/Moto_Italika_Vort-X_250_Galgo_M_xico_Sin.jpg
https://www.galgo.com/mx/motos/MX958-zmoto-zm-150,Zmoto ZM 150 2024,Zmoto,Sin descuento,MXN,MXN $22500,False,True,MX,4.666666666666667,3,200,https://images.ctfassets.net/8zlbnewncp6f/1Bxhii1V1HDCwZf00jhadr/336a5f512dd3a0d71ee4351018852562/Zmoto_ZM_150Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX444-vento-xplor,Vento Xplor 150 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/QdlQjtyuP9RV27TknYsqW/805004e4605b9b861d1f4205b8b63f26/vento-xplor-primer-plano.png
https://www.galgo.com/mx/motos/MX1342-italika-ft-150-heavy-duty,Italika FT 150 Heavy Duty 2024,Italika,Sin descuento,MXN,MXN $22999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2LQifVA5CN2pOal40d1x5q/e4d9f16fc7e1c63ca6b27625d3a7ee42/Moto_Italika_FT_150_Heavy_Duty_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX637-vento-atom-170,Vento Atom 170 2025,Vento,MXN $21999,MXN,MXN $28999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/4WAGMXaQ0fSQI9EMVEgfUN/d96048c34063930739561fcefe95f7b2/Vento_Atom_170_-_Galgo_M__xico_Principal.jpg
https://www.galgo.com/mx/motos/MX432-vento-streetrod,Vento Streetrod 2024,Vento,MXN $32999,MXN,MXN $37999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5VH0mMCswUekudAkGBAepA/56f666b31f13b37f4caca59ed516ec1e/Vento_streetrod_blanca_galgo_mexico.png
https://www.galgo.com/mx/motos/MX1292-italika-vx-250,Italika VX 250 2024,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/1APYhLMNZjHdSvZd5gMJ7S/c7f8a059b67de44e382716e34df0fba7/Moto_Italika_VX_250_-_Galgo_Me_xico_Principal_Sin_Stock__1_.jpg
https://www.galgo.com/mx/motos/MX978-mb-hornet-250,MB Hornet 250 2024,MB,MXN $52799,MXN,MXN $65999,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/7dUivyqtcp3TqTONnwPuYE/82778654dda5d3fdf1c1ebd53fb1aec5/MB_Hornet_250_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1332-zmoto-maxx-125-2023,Zmoto MAXX 125 2024,Zmoto,Sin descuento,MXN,MXN $19600,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2myHNcpVKqyY3hiT55ypi8/dd2c9cb1409e80d5a8b43c9ab047f43d/Moto_Zmoto_MAXX_125_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1330-zmoto-zmax-200-plus,Zmoto ZMAX 200 Plus 2024,Zmoto,Sin descuento,MXN,MXN $52500,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3jA1O5HsUgZfLVuw5WqOZd/0fd4893cb431f2329e27396216d58a96/Moto_Zmoto_ZMX_200_Plus_Galgo_M_xico.jpg
https://www.galgo.com/mx/motos/MX1192-dinamo-r4,Dinamo R4 2024,Dinamo,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5JF2gFjc2batfFeVS6GDp4/8d147bb748782d21ff085aeef826dd78/Dinamo_R4_-_Galgo_M_xico_Principal_Sin_Stock.jpg
https://www.galgo.com/mx/motos/MX982-yamaha-czd300-a-xmax,Yamaha CZD300-A XMAX 2023,Yamaha,Sin descuento,MXN,MXN $154999,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/7ekdwOcGFkwWKLHjzh69iv/9cf75f1d1cc417d2065836b1f64d1ac3/Yamaha_CZD300-A_XMAX_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX238-bajaj-platina-100,Bajaj Platina 100 2023,Bajaj,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/35F6xaWjGsPB07NnOt3aB7/24e8e3958dc230bba4c3d0ea9dd3b67f/Bajaj-Platina-100-SinStock.jpg
https://www.galgo.com/mx/motos/MX643-vento-cyclone-210,Vento Cyclone 210 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,4,200,https://images.ctfassets.net/8zlbnewncp6f/41A5nQUtIFPqRTFtYilxVk/adef904c9dc986955026053c7f18b315/Vento_Cyclone_210_-_Galgo_M__xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1178-honda-cruising-125-2022,Honda Cruising 125 2022,Honda,Sin descuento,MXN,MXN $40990,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/77QW3iWcjQEPQbQKyRZkVm/b6d2602d4eef1d3b7c6401b9791be3fb/image.png
https://www.galgo.com/mx/motos/MX1473-zontes-u1-200,Zontes U1 200 2024,Zontes,MXN $77500,MXN,MXN $85000,True,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/44okhK8lxTT3eI9PB7fSCh/4729c6599ae2d423a82efa99e9e8355b/Zontes_U1_200Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1194-cf-moto-clx-700,CF Moto CLX 700 2023,CF Moto,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2BYTbwDCdnvdPCBXjG0KLm/dbd425369ed93fc63ff0c2e0481ecc0d/CF_Moto_CLX_700_Galgo_Peru.png
https://www.galgo.com/mx/motos/MX457-yamaha-r-15-4.0,Yamaha R 15 4.0 2023,Yamaha,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2FBmHzM8JBxfRlABR3Nfuo/6899cdef7a2dfd7cb73c9e9181315281/Yamaha_R15_4.0_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1953-vento-ovni-170,Vento OVNI 170 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/77sca2pv0ArzRAN9C07fI6/79f639fbebfe7f25a2d1c4e75017ebf1/vento-ovni-170-primer-plano.png
https://www.galgo.com/mx/motos/MX1035-honda-elite-125-tricolor,Honda Elite 125 Tricolor 2024,Honda,Sin descuento,MXN,MXN $47490,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2kLa8o51EkwfOLdpbuo3f6/f5344bb0e39daf8490dbef455539a9d4/image.png
https://www.galgo.com/mx/motos/MX877-kawasaki-klr-650,Kawasaki KLR 650 2024,Kawasaki,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5MZmIauYfqRUO9LcqEp6HV/b4d833d5c6bdface2c735bbf17a7cbe9/KLR_650_ABS_Galgo_M__xico.png
https://www.galgo.com/mx/motos/MX639-vento-axus-170,Vento Axus 170 2025,Vento,MXN $19999,MXN,MXN $22999,True,True,MX,4.5,2,200,https://images.ctfassets.net/8zlbnewncp6f/3l6iUNTnEby8VgWnxb2jRT/adb3bd7a3e8ea2072b5e5326690256e0/Vento_Axus_170_-_Galgo_M__xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1293-italika-w150,Italika WS 150 Sport 2024,Italika,Sin descuento,MXN,MXN $21999,False,True,MX,5,1,200,https://images.ctfassets.net/8zlbnewncp6f/2UWPLcF8itXdg8s2icOsnE/1c7a1b61508ce0aa6dd189ba248bd8a9/Moto_Italika_W150_-_Galgo_Me_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX1078-tvs-ntorq-125,TVS NTORQ 125 2023,TVS,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,4.666666666666667,6,200,https://images.ctfassets.net/8zlbnewncp6f/3RdMaVwfWeRacxJ0dCNUBO/3e625b1df1ec589c5023cf7423eb4be3/TVS_NTORQ_125_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1003-honda-crf110f,Honda CRF110F 2024,Honda,Sin descuento,MXN,MXN $54990,False,True,MX,4,2,200,https://images.ctfassets.net/8zlbnewncp6f/6RjUq0TzX9WYeqtuMB1FJe/e18359a5814215eff656a7f234f7376e/Honda_CRF110F_2024_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX915-zmoto-zmax-200,Zmoto ZMAX 200 2024,Zmoto,Sin descuento,MXN,MXN $48500,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3hMk2yh9d3TEiEuGxeYHQt/c0a3878174139be706f975a477beeb77/Zmoto_ZMAX_200_Galgo_M_xico.png
https://www.galgo.com/mx/motos/MX1298-italika-at110-rt,Italika AT 110 RT 2023,Italika,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/2mL3l3rBqRvBS2nwyx3WY0/3eaf773a84fe5faf63778770b7a52d99/Moto_Italika_AT110_RT_Galgo_M_xico__Sin.jpg
https://www.galgo.com/mx/motos/MX441-vento-workman-150,Vento Workman 150 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/5ZCuzi38P7zYxXfdUhLEIN/44bf6f3e1e4a5f661edfbf4904b7d8da/Vento-Workman-150-Sin-Stock__1_.jpg
https://www.galgo.com/mx/motos/MX1019-honda-gl-150-ds,Honda GL 150 DS 2024,Honda,Sin descuento,MXN,MXN $41490,False,True,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/3DY6OcuHJ8MLmwFpIq61FX/d9d4e9a876df83af227a71eef0d5324c/Honda_GL_150_DS_-_Galgo_M_xico_Principal.jpg
https://www.galgo.com/mx/motos/MX410-vento-gt-250,Vento GT 250 2024,Vento,No disponible por falta de stock,MXN,No disponible por falta de stock,False,False,MX,No disponible,No disponible,200,https://images.ctfassets.net/8zlbnewncp6f/9A6PMREvYqkO3v3BCv4Uk/91c71a2a53d282231bd500aac43ccdc3/Vento-GT-250.jpg
https://www.galgo.com/mx/motos/MX1458-honda-cbf-160-invicta-2023,Honda CBF 160 Invicta 2024,Honda,Sin descuento,MXN,MXN $51990,False,True,MX,4.5,2,200,https://images.ctfassets.net/8zlbnewncp6f/7bbanmPj7jypJpvimoCIfa/15b4f1a30ca3a3aa65f127da25058f9a/CBF_160_Invicta_Galgo_Me_xico__1_.jpg
